transaction_id,date,amount,merchant_name,category,payment_channel,pending
tx_63e689505994,2024-02-24 20:49:28,-6.04,Walmart Supercenter,"[""Shopping"", ""Retail""]",in store,True
tx_4c44a59bea6a,2024-02-23 13:50:17,-8.76,AT&T Wireless,"[""Utilities"", ""Cell Phone""]",in store,False
tx_28bbc140b6eb,2024-02-22 19:25:07,-21.22,Unknown Merchant,"[""Uncategorized""]",in store,False
tx_3ec7789a1e8a,2024-02-22 13:49:00,-11.35,Apple Services,"[""Technology"", ""Subscriptions""]",online,False
tx_72c67ec74a47,2024-02-22 12:01:54,-60.0,ATM Withdrawal,"[""Cash"", ""ATM""]",in store,False
tx_3b92397c792e,2024-02-20 20:18:29,-26.09,Shell Service Station,"[""Transportation"", ""Gas & Fuel""]",in store,False
tx_741ea14ce0dc,2024-02-20 02:42:51,-142.9,Apple Services,"[""Technology"", ""Subscriptions""]",online,False
tx_bde508c7e9d7,2024-02-19 18:07:31,-40.27,Electric Vehicle Charge,"[""Transportation"", ""Gas & Fuel""]",in store,False
tx_76b0df9485ce,2024-02-19 12:37:14,-72.54,Marriott Hotels,"[""Travel"", ""Lodging""]",online,True
tx_324e5d761976,2024-02-19 12:31:29,-0.8,IKEA,"[""Shopping"", ""Home""]",in store,False
tx_ab21d06d8188,2024-02-19 08:26:19,-17.32,Spotify,"[""Entertainment"", ""Subscriptions""]",online,False
tx_6abaee906465,2024-02-18 20:13:48,-8.65,Netflix,"[""Entertainment"", ""Subscriptions""]",online,False
tx_ba286a3875af,2024-02-18 13:45:05,-9.46,Lyft,"[""Travel"", ""Taxi""]",online,False
tx_85d84d149301,2024-02-17 07:56:37,1307.73,WholePay,"[""Payment"", ""Credit Card""]",online,False
tx_9cabda49544f,2024-02-16 12:54:29,-8.71,Parking Garage,"[""Transportation"", ""Parking""]",in store,False
tx_4d1e1be32483,2024-02-16 08:38:47,-35.72,Walmart Supercenter,"[""Shopping"", ""Retail""]",online,False
tx_44d6c51bed3f,2024-02-12 19:31:24,626.31,Payment - Thank You,"[""Payment"", ""Credit Card""]",online,False
tx_0fd653e5bc1b,2024-02-12 13:30:34,-24.09,Uber *Trip,"[""Travel"", ""Taxi""]",in store,False
tx_50e221af60ba,2024-02-10 12:55:04,-102.13,Southwest Airlines,"[""Travel"", ""Airfare""]",online,False
tx_61fd2d981a9c,2024-02-10 11:14:41,-167.36,Concert Tickets,"[""Entertainment"", ""Tickets""]",online,False
tx_e3855434ba0c,2024-02-09 22:53:00,-12.14,Amazon Marketplace,"[""Shopping"", ""Online""]",online,False
tx_88b52d296068,2024-02-07 21:28:24,-14.72,McDonald's,"[""Food"", ""Fast Food""]",in store,False
tx_c4d8c35bfbb0,2024-02-07 13:10:56,-9.8,Starbucks,"[""Food"", ""Coffee""]",online,False
tx_f26b49218978,2024-02-05 09:31:07,-7.91,Uber *Trip,"[""Travel"", ""Taxi""]",online,False
tx_20977ae55bf9,2024-02-05 06:38:19,-26.67,Netflix,"[""Entertainment"", ""Subscriptions""]",online,False
tx_62e4dea63225,2024-02-03 07:59:34,-23.09,Local Grocery Store,"[""Food"", ""Groceries""]",online,False
tx_939345fec92a,2024-02-02 20:53:37,-18.84,Apple Services,"[""Technology"", ""Subscriptions""]",online,False
tx_3b173c22f187,2024-02-01 23:49:32,-25.27,Whole Foods Market,"[""Food"", ""Groceries""]",in store,False
tx_19c08ed96068,2024-01-31 20:38:16,-30.45,Unknown Merchant,"[""Uncategorized""]",in store,True
tx_c546be282b23,2024-01-31 20:24:58,-545.43,Airbnb,"[""Travel"", ""Lodging""]",in store,False
tx_b4999d46ae18,2024-01-31 09:19:21,-44.0,McDonald's,"[""Food"", ""Fast Food""]",online,False
tx_5867961c99f9,2024-01-30 20:09:44,-3.44,Starbucks,"[""Food"", ""Coffee""]",in store,False
tx_6492e29aad0f,2024-01-26 21:39:49,-17.39,Costco,"[""Shopping"", ""Wholesale""]",online,False
tx_0ddc132c9247,2024-01-25 21:42:31,-2.31,Amazon Marketplace,"[""Shopping"", ""Online""]",online,False
tx_1b943f470f7c,2024-01-25 14:35:47,-6.15,Chevron,"[""Transportation"", ""Gas & Fuel""]",in store,False
tx_38e000f055c9,2024-01-25 09:43:50,-23.8,Shell Service Station,"[""Transportation"", ""Gas & Fuel""]",in store,False
tx_c43c73efebf5,2024-01-23 08:31:04,-72.5,Airbnb,"[""Travel"", ""Lodging""]",in store,False
tx_8499712cc458,2024-01-22 20:36:36,-27.84,Comcast,"[""Utilities"", ""Internet""]",online,False
tx_26b067ad79d1,2024-01-21 22:48:05,-60.11,Trader Joe's,"[""Food"", ""Groceries""]",in store,False
tx_de0547e59821,2024-01-21 20:24:06,-26.81,Electric Vehicle Charge,"[""Transportation"", ""Gas & Fuel""]",online,False
tx_4394d95feede,2024-01-20 19:14:08,-23.27,Costco,"[""Shopping"", ""Wholesale""]",in store,False
tx_f5c48dd744a7,2024-01-20 18:43:58,-8.09,Electric Vehicle Charge,"[""Transportation"", ""Gas & Fuel""]",in store,False
tx_9cb820f3ce4f,2024-01-20 02:57:38,-34.18,Apple Services,"[""Technology"", ""Subscriptions""]",online,False
tx_83580cbe477c,2024-01-19 21:21:17,-212.94,Marriott Hotels,"[""Travel"", ""Lodging""]",online,False
tx_afd26de2ec30,2024-01-19 14:49:08,-20.59,Electric Vehicle Charge,"[""Transportation"", ""Gas & Fuel""]",in store,False
tx_f6f4d7eea01d,2024-01-19 13:02:05,-15.21,Lyft,"[""Travel"", ""Taxi""]",online,False
tx_66f4860e5fe5,2024-01-18 19:53:33,-3.59,Walmart Supercenter,"[""Shopping"", ""Retail""]",in store,False
tx_8fe36938e528,2024-01-16 13:19:17,-27.42,Spotify,"[""Entertainment"", ""Subscriptions""]",online,False
tx_43cd28d84d5d,2024-01-15 13:14:24,-1200.0,Rent - Apt 2B,"[""Housing"", ""Rent""]",online,False
tx_a4c566c61af7,2024-01-14 13:44:23,-5.57,Uber *Trip,"[""Travel"", ""Taxi""]",in store,False
tx_b46ceb4313bd,2024-01-14 12:34:00,894.4,Payment - Thank You,"[""Payment"", ""Credit Card""]",online,False
tx_b02ef2294ce7,2024-01-14 08:02:35,1503.22,WholePay,"[""Payment"", ""Credit Card""]",online,False
tx_625077069d51,2024-01-13 22:15:45,1213.64,WholePay,"[""Payment"", ""Credit Card""]",online,False
tx_51e82a62fb3c,2024-01-13 18:16:13,-4.7,Walmart Supercenter,"[""Shopping"", ""Retail""]",in store,False
tx_b891c563506b,2024-01-13 13:10:45,-2.04,Target,"[""Shopping"", ""Retail""]",in store,False
tx_b86498346680,2024-01-13 07:28:29,-11.01,Local Grocery Store,"[""Food"", ""Groceries""]",online,True
tx_8a30d1445b20,2024-01-11 08:23:49,-16.02,Lyft,"[""Travel"", ""Taxi""]",in store,False
tx_f39a121df00f,2024-01-10 22:49:47,-21.36,Netflix,"[""Entertainment"", ""Subscriptions""]",online,False
tx_847fdab42652,2024-01-10 21:37:06,-38.64,Starbucks,"[""Food"", ""Coffee""]",in store,False
tx_c7e0fde60807,2024-01-10 21:30:28,250.05,WholePay,"[""Payment"", ""Credit Card""]",online,False
tx_deb8412d14f6,2024-01-07 22:19:59,-34.91,IKEA,"[""Shopping"", ""Home""]",online,False
tx_8e1ab7673b97,2024-01-07 18:55:27,-20.0,ATM Withdrawal,"[""Cash"", ""ATM""]",in store,False
tx_65c2920672d4,2024-01-07 13:11:08,-41.62,Costco,"[""Shopping"", ""Wholesale""]",online,False
tx_622b14a1a5d5,2024-01-06 19:44:27,-25.23,Spotify,"[""Entertainment"", ""Subscriptions""]",online,False
tx_22f5dc27078e,2024-01-05 13:19:25,345.92,Payment - Thank You,"[""Payment"", ""Credit Card""]",online,False
tx_41cf37b2125c,2024-01-04 03:59:13,-67.59,Concert Tickets,"[""Entertainment"", ""Tickets""]",online,False
tx_3afa5c06f496,2024-01-02 13:35:33,-405.24,Marriott Hotels,"[""Travel"", ""Lodging""]",in store,False
tx_d003e64bcfd3,2024-01-01 07:08:37,-72.89,Amazon Marketplace,"[""Shopping"", ""Online""]",online,False
